[0.11948, 0.10370, 0.26175, 0.86124, 0.56368, 0.40212, 0.49034, 0.45012, 0.43303, 0.40553, 0.38758, 0.37245, 0.64419, 0.44074] * [0.20808, 0.93948, 0.41955, 0.17252, 0.20204] * [] * 0.00000 *   0
[0.43584, 0.34241, 0.59347, 0.25473, 0.48149, 0.48646, 0.54740, 0.46940, 0.45121, 0.39449, 0.46613, 0.41951, 0.50146, 0.62266] * [0.37979, 0.16063, 0.55550, 0.41269, 0.65761] * [] * 0.00000 *   0
[0.00188, 0.00077, 0.95562, 0.02457, 0.87153, 0.55223, 0.03227, 0.47701, 0.47733, 0.90035, 0.41997, 0.37258, 0.36865, 0.39166] * [0.10946, 0.00423, 1.56866, 0.00190, 0.00465] * [] * 0.00000 *   0
[0.37969, 0.43394, 0.84147, 0.41996, 0.47127, 0.45658, 0.56328, 0.43216, 0.55916, 0.26847, 0.45689, 0.47091, 0.40832, 0.35025] * [0.13788, 0.10693, 0.68615, 0.57443, 0.61895] * [] * 0.00000 *   0
[0.43887, 0.00045, 0.00288, 0.16775, 0.87228, 0.61173, 0.52938, 0.48874, 0.61610, 0.37793, 0.78087, 0.57641, 0.45898, 0.63698] * [0.95779, 0.25839, 0.00449, 0.00071, 0.81773] * [] * 0.00000 *   0
[0.07965, 0.56371, 0.01539, 0.46207, 0.45724, 0.50168, 0.51966, 0.21221, 0.42129, 0.56479, 0.45660, 0.54443, 0.49820, 0.52159] * [0.51641, 0.45827, 0.01669, 0.84479, 0.13724] * [] * 0.00000 *   0
[0.20191, 0.96659, 0.87288, 0.00144, 0.51830, 0.46636, 0.41729, 0.45375, 0.58790, 0.52398, 0.49744, 0.38264, 0.52016, 0.61975] * [0.01035, 0.00002, 0.05116, 0.99367, 0.32661] * [] * 0.00000 *   0
[0.40370, 0.00283, 0.69803, 0.40295, 0.51505, 0.39793, 0.58204, 0.47704, 0.47698, 0.35336, 0.61294, 0.53806, 0.45606, 0.50174] * [0.31330, 0.22985, 0.75682, 0.00378, 0.62571] * [] * 0.00000 *   0
[0.16897, 0.31773, 0.30580, 0.40478, 0.43139, 0.40211, 0.49054, 0.53677, 0.35418, 0.42818, 0.41921, 0.40505, 0.55391, 0.41730] * [0.64532, 0.47630, 0.41793, 0.49302, 0.28000] * [] * 0.00000 *   0
[0.21345, 0.13112, 0.06687, 0.00933, 0.49006, 0.50180, 0.44518, 0.42323, 0.33841, 0.48922, 0.57840, 0.33725, 0.39242, 0.31107] * [1.02499, 0.01502, 0.10808, 0.21535, 0.36692] * [] * 0.00000 *   0
[0.00606, 0.01371, 0.30702, 0.01546, 0.60964, 0.56229, 0.59092, 0.27707, 0.48627, 0.40716, 0.33934, 0.37150, 0.54503, 0.41389] * [1.00447, 0.02439, 0.52600, 0.02443, 0.01080] * [] * 0.00000 *   0
[0.00746, 0.00059, 0.96701, 0.43000, 0.49835, 0.38925, 0.85309, 0.54533, 0.46510, 0.35857, 0.41782, 0.46572, 0.54464, 0.46613] * [0.04735, 0.03793, 1.16963, 0.00109, 0.01373] * [] * 0.00000 *   0
[0.51868, 0.36549, 0.43966, 0.96777, 0.45774, 0.46082, 0.53103, 0.41739, 0.47866, 0.62252, 0.34224, 0.37327, 0.49102, 0.33806] * [0.02458, 0.48510, 0.40139, 0.40755, 0.79582] * [] * 0.00000 *   0
[0.24364, 0.12494, 0.04746, 0.58481, 0.69040, 0.60747, 0.51067, 0.46480, 0.37336, 0.48925, 0.60067, 0.47886, 0.31962, 0.49788] * [0.61038, 0.79930, 0.07512, 0.20050, 0.41393] * [] * 0.00000 *   0
[0.39141, 0.56979, 0.69803, 0.94035, 0.51505, 0.63026, 0.73912, 0.36461, 0.33860, 0.36898, 0.49228, 0.54468, 0.52608, 0.50174] * [0.02486, 0.26457, 0.51757, 0.72572, 0.65680] * [] * 0.00000 *   0
[0.27792, 0.29502, 0.27063, 0.25323, 0.49713, 0.29434, 0.62085, 0.28911, 0.58388, 0.40622, 0.43226, 0.30712, 0.51421, 0.56687] * [0.79227, 0.33289, 0.38904, 0.47138, 0.49202] * [] * 0.00000 *   0
[0.37969, 0.43394, 0.80751, 0.41996, 0.47127, 0.45658, 0.56328, 0.43216, 0.55916, 0.26847, 0.45689, 0.47091, 0.40832, 0.35025] * [0.16659, 0.12920, 0.67587, 0.57443, 0.61895] * [] * 0.00000 *   0
[0.41289, 0.00962, 0.19745, 0.53323, 0.52641, 0.51181, 0.58217, 0.49423, 0.35490, 0.36922, 0.37550, 0.36697, 0.52401, 0.18217] * [0.59955, 0.66565, 0.28711, 0.01422, 0.71312] * [] * 0.00000 *   0
[0.47255, 0.06437, 0.10443, 0.57913, 0.48004, 0.45683, 0.52074, 0.45054, 0.43224, 0.37085, 0.41265, 0.36842, 0.57831, 0.32479] * [0.48328, 0.62128, 0.13028, 0.08094, 0.73558] * [] * 0.00000 *   0
[0.05545, 0.11711, 0.40283, 0.01456, 0.51695, 0.45726, 0.52972, 0.31675, 0.31857, 0.48597, 0.42275, 0.37533, 0.49216, 0.33024] * [0.88440, 0.02024, 0.64874, 0.20410, 0.09743] * [] * 0.00000 *   0
[0.23670, 0.09887, 0.09324, 0.86124, 0.49154, 0.40146, 0.73854, 0.39384, 0.43303, 0.43671, 0.37329, 0.45497, 0.64419, 0.43855] * [0.22233, 1.00383, 0.15167, 0.16272, 0.41020] * [] * 0.00000 *   0
[0.36104, 0.45656, 0.06160, 0.71149, 0.51904, 0.37495, 0.43626, 0.47702, 0.70063, 0.43489, 0.42420, 0.47635, 0.35883, 0.26614] * [0.31748, 0.65190, 0.07038, 0.63530, 0.61565] * [] * 0.00000 *   0
[0.03813, 0.11351, 0.35577, 0.85338, 0.52573, 0.40233, 0.48588, 0.52093, 0.48574, 0.35895, 0.42236, 0.37355, 0.54582, 0.41457] * [0.20200, 0.86150, 0.55335, 0.18807, 0.06359] * [] * 0.00000 *   0
[0.35570, 0.45001, 0.09015, 0.85311, 0.49383, 0.49235, 0.58786, 0.45057, 0.38710, 0.43733, 0.50499, 0.37234, 0.64087, 0.43824] * [0.15575, 0.66297, 0.09708, 0.58755, 0.56558] * [] * 0.00000 *   0
[0.27197, 0.40313, 0.00677, 0.08151, 0.40833, 0.48621, 0.37529, 0.51400, 0.56982, 0.38726, 0.37289, 0.34695, 0.51830, 0.45543] * [0.78862, 0.10152, 0.00846, 0.58372, 0.44907] * [] * 0.00000 *   0
[0.43274, 0.12298, 0.00724, 0.45981, 0.48964, 0.52370, 0.35140, 0.49023, 0.42404, 0.45894, 0.48374, 0.85926, 0.31773, 0.41293] * [0.68742, 0.60569, 0.01042, 0.17923, 0.75459] * [] * 0.00000 *   0
[0.04157, 0.00029, 0.35382, 0.02203, 0.50217, 0.37062, 0.52945, 0.36355, 0.42602, 0.49511, 0.40623, 0.37159, 0.24458, 0.57467] * [0.96394, 0.03337, 0.59904, 0.00052, 0.07424] * [] * 0.00000 *   0
[0.47454, 0.01609, 0.99193, 0.45286, 0.45708, 0.45418, 0.51964, 0.29625, 0.38918, 0.53123, 0.73946, 0.50277, 0.49822, 0.52094] * [0.00788, 0.00679, 0.82037, 0.02074, 0.75756] * [] * 0.00000 *   0
[0.14504, 0.00055, 0.27720, 0.20473, 0.48385, 0.49161, 0.45445, 0.43224, 0.39410, 0.34252, 0.53333, 0.60060, 0.38950, 0.48850] * [0.89378, 0.29776, 0.43826, 0.00090, 0.24089] * [] * 0.00000 *   0
[0.20849, 0.31773, 0.30580, 0.40478, 0.45990, 0.40211, 0.49054, 0.48619, 0.38468, 0.35565, 0.41921, 0.40505, 0.54476, 0.41730] * [0.63471, 0.46847, 0.41105, 0.48491, 0.34418] * [] * 0.00000 *   0
[0.39246, 0.10067, 0.69756, 0.88751, 0.61917, 0.40198, 0.49054, 0.43764, 0.38539, 0.35659, 0.41757, 0.36997, 0.42010, 0.41439] * [0.07119, 0.39870, 0.78738, 0.14119, 0.63534] * [] * 0.00000 *   0
[0.40873, 0.00074, 0.83029, 0.48815, 0.48838, 0.49180, 0.78481, 0.45913, 0.42423, 0.36933, 0.46592, 0.47117, 0.52593, 0.63054] * [0.17101, 0.16476, 0.86956, 0.00105, 0.67398] * [] * 0.00000 *   0
[0.11565, 0.51811, 0.34660, 0.91474, 0.48888, 0.46082, 0.42655, 0.49566, 0.37336, 0.33627, 0.39301, 0.54705, 0.35518, 0.45584] * [0.08382, 0.62211, 0.38008, 0.77681, 0.19630] * [] * 0.00000 *   0
[0.26509, 0.79961, 0.01450, 0.61918, 0.39089, 0.45908, 0.50343, 0.46325, 0.36363, 0.53123, 0.39634, 0.46541, 0.54783, 0.41380] * [0.16836, 0.24705, 0.00681, 0.91847, 0.42719] * [] * 0.00000 *   0
[0.37969, 0.43394, 0.80751, 0.43627, 0.50482, 0.45658, 0.56328, 0.43216, 0.55916, 0.26847, 0.45689, 0.47091, 0.40832, 0.35025] * [0.16311, 0.13333, 0.67538, 0.57402, 0.61850] * [] * 0.00000 *   0
[0.11500, 0.22119, 0.34683, 0.05160, 0.48841, 0.62819, 0.48183, 0.39873, 0.34123, 0.37110, 0.40393, 0.63906, 0.59089, 0.48616] * [0.87202, 0.07084, 0.53017, 0.37046, 0.19870] * [] * 0.00000 *   0
[0.50261, 0.00093, 0.44217, 0.96777, 0.45800, 0.45915, 0.53103, 0.41875, 0.47866, 0.53115, 0.34224, 0.37327, 0.49102, 0.33806] * [0.02956, 0.58343, 0.48663, 0.00111, 0.76658] * [] * 0.00000 *   0
[0.24364, 0.12494, 0.04746, 0.55125, 0.69040, 0.60747, 0.51067, 0.46480, 0.33980, 0.48925, 0.58150, 0.47886, 0.31962, 0.49788] * [0.65525, 0.77026, 0.07553, 0.20161, 0.41622] * [] * 0.00000 *   0
[0.07962, 0.74842, 0.00506, 0.01493, 0.45605, 0.49144, 0.46945, 0.39486, 0.52699, 0.50881, 0.74331, 0.37256, 0.38605, 0.58910] * [0.42430, 0.00996, 0.00337, 1.01751, 0.13861] * [] * 0.00000 *   0
[0.04158, 0.00066, 0.84322, 0.45821, 0.45468, 0.41401, 0.56033, 0.49014, 0.42301, 0.36489, 0.42386, 0.37142, 0.38239, 0.40976] * [0.19787, 0.17346, 1.04680, 0.00112, 0.07060] * [] * 0.00000 *   0
[0.00072, 0.00059, 0.96701, 0.42774, 0.49835, 0.39079, 0.85309, 0.54553, 0.46510, 0.58990, 0.07296, 0.46658, 0.50574, 0.43240] * [0.05416, 0.04308, 1.33426, 0.00125, 0.00150] * [] * 0.00000 *   0
[0.39246, 0.10067, 0.28664, 0.03395, 0.61685, 0.40198, 0.41784, 0.45346, 0.39240, 0.42637, 0.50353, 0.37022, 0.42811, 0.41439] * [0.78130, 0.04171, 0.37820, 0.13857, 0.62356] * [] * 0.00000 *   0
[0.01571, 0.00384, 0.00715, 0.01538, 0.42470, 0.65716, 0.49945, 0.45981, 0.47883, 0.53433, 0.47742, 0.49169, 0.46594, 0.41272] * [1.04226, 0.02519, 0.01172, 0.00628, 0.02573] * [] * 0.00000 *   0
[0.42464, 0.31276, 0.21144, 0.00438, 0.46786, 0.45709, 0.52716, 0.48505, 0.43545, 0.36507, 0.42037, 0.37553, 0.36896, 0.38169] * [0.70674, 0.00486, 0.24377, 0.40000, 0.66765] * [] * 0.00000 *   0
[0.00973, 0.00932, 0.62652, 0.26598, 0.52585, 0.48027, 0.58331, 0.41665, 0.65590, 0.41508, 0.38945, 0.43523, 0.43407, 0.65570] * [0.55212, 0.24510, 0.90877, 0.01598, 0.01668] * [] * 0.00000 *   0
[0.50346, 0.00094, 0.05516, 0.46005, 0.45803, 0.45801, 0.53103, 0.56938, 0.47866, 0.53115, 0.33962, 0.37327, 0.49294, 0.33806] * [0.56691, 0.49987, 0.06565, 0.00112, 0.76695] * [] * 0.00000 *   0
[0.21183, 0.31238, 0.48147, 0.98389, 0.39352, 0.48201, 0.24681, 0.46437, 0.43560, 0.53162, 0.39333, 0.73486, 0.48600, 0.51351] * [0.01763, 0.69656, 0.65736, 0.51178, 0.37533] * [] * 0.00000 *   0
[0.03796, 0.11363, 0.67877, 0.97721, 0.52578, 0.48084, 0.48553, 0.52093, 0.66281, 0.35895, 0.42236, 0.43346, 0.64478, 0.55242] * [0.01839, 0.51365, 0.93066, 0.19180, 0.06449] * [] * 0.00000 *   0
[0.38839, 0.22060, 0.16596, 0.08028, 0.48047, 0.53657, 0.59058, 0.43764, 0.58949, 0.35742, 0.50260, 0.40589, 0.51855, 0.41161] * [0.78265, 0.09922, 0.21045, 0.29482, 0.60684] * [] * 0.00000 *   0
[0.02217, 0.00059, 0.93909, 0.13054, 0.50500, 0.60856, 0.53382, 0.37790, 0.24857, 0.36070, 0.49161, 0.14251, 0.50921, 0.54871] * [0.11598, 0.02412, 1.23439, 0.00116, 0.04320] * [] * 0.00000 *   0
[0.50260, 0.00389, 0.92003, 0.03595, 0.42591, 0.66938, 0.49945, 0.45358, 0.47869, 0.45650, 0.48315, 0.33301, 0.43980, 0.44287] * [0.09458, 0.00535, 0.75017, 0.00462, 0.76234] * [] * 0.00000 *   0
[0.01072, 0.10719, 0.58737, 0.46207, 0.37829, 0.41501, 0.45512, 0.23751, 0.42130, 0.53570, 0.48027, 0.36871, 0.42482, 0.52048] * [0.50035, 0.44402, 0.88335, 0.18835, 0.01893] * [] * 0.00000 *   0
[0.39250, 0.57001, 0.34044, 0.94035, 0.48838, 0.49045, 0.73912, 0.36354, 0.39389, 0.37178, 0.46546, 0.54136, 0.52608, 0.50174] * [0.04547, 0.48387, 0.28787, 0.70509, 0.64026] * [] * 0.00000 *   0
[0.00535, 0.55452, 0.06674, 0.06355, 0.35907, 0.49482, 0.44536, 0.42323, 0.38616, 0.48922, 0.57840, 0.33747, 0.50184, 0.30940] * [0.70785, 0.07089, 0.07485, 0.84969, 0.00933] * [] * 0.00000 *   0
[0.05477, 0.15902, 0.79172, 0.21593, 0.45959, 0.37685, 0.53162, 0.44588, 0.43319, 0.38705, 0.55326, 0.57525, 0.43458, 0.34439] * [0.31449, 0.11096, 0.98268, 0.26474, 0.09237] * [] * 0.00000 *   0
[0.71854, 0.99587, 0.81774, 0.50507, 0.53951, 0.49186, 0.58575, 0.45345, 0.67002, 0.25329, 0.60221, 0.37309, 0.51866, 0.58371] * [0.00062, 0.00063, 0.00302, 0.48552, 1.02571] * [] * 0.00000 *   0
[0.42620, 0.10458, 0.27224, 0.03460, 0.45990, 0.40211, 0.46237, 0.46314, 0.38533, 0.35565, 0.41846, 0.37149, 0.58444, 0.51176] * [0.75798, 0.04124, 0.34597, 0.13828, 0.66922] * [] * 0.00000 *   0
[0.23531, 0.00290, 0.99086, 0.60387, 0.33302, 0.45120, 0.58519, 0.29321, 0.56831, 0.35607, 0.37206, 0.38350, 0.72697, 0.42208] * [0.00931, 0.01298, 1.11249, 0.00508, 0.43106] * [] * 0.00000 *   0
[0.20367, 0.06993, 0.59436, 0.29910, 0.45905, 0.38898, 0.43856, 0.48721, 0.41008, 0.64071, 0.33707, 0.37244, 0.37786, 0.45148] * [0.55353, 0.28105, 0.83872, 0.11508, 0.34781] * [] * 0.00000 *   0
[0.40653, 0.00063, 0.34163, 0.40968, 0.32164, 0.56578, 0.52172, 0.52519, 0.56669, 0.39999, 0.49628, 0.54780, 0.52489, 0.45405] * [0.58336, 0.43755, 0.43379, 0.00083, 0.62987] * [] * 0.00000 *   0
[0.20849, 0.01330, 0.59510, 0.40478, 0.45990, 0.40235, 0.49191, 0.50105, 0.44272, 0.66976, 0.41921, 0.61258, 0.54476, 0.41730] * [0.48469, 0.35774, 0.81589, 0.02120, 0.34462] * [] * 0.00000 *   0
[0.01072, 0.24766, 0.01539, 0.57908, 0.45597, 0.41763, 0.41234, 0.23765, 0.42142, 0.52800, 0.70412, 0.47248, 0.39126, 0.45161] * [0.65242, 0.83858, 0.02569, 0.43566, 0.01935] * [] * 0.00000 *   0
[0.00013, 0.01812, 0.62652, 0.28850, 0.52585, 0.49054, 0.58331, 0.41665, 0.66314, 0.41463, 0.38945, 0.43523, 0.43407, 0.65570] * [0.54404, 0.26493, 0.91034, 0.03111, 0.00022] * [] * 0.00000 *   0
[0.44004, 0.46529, 0.00288, 0.25445, 0.50148, 0.61145, 0.58532, 0.49021, 0.41145, 0.53539, 0.37637, 0.37178, 0.55004, 0.66858] * [0.57684, 0.24367, 0.00283, 0.56138, 0.69583] * [] * 0.00000 *   0
[0.03796, 0.18638, 0.33397, 0.01328, 0.45974, 0.51818, 0.52951, 0.28404, 0.65604, 0.49225, 0.42225, 0.30927, 0.49301, 0.54757] * [0.92514, 0.01930, 0.53547, 0.32226, 0.06666] * [] * 0.00000 *   0
[0.38387, 0.07302, 0.31733, 0.77574, 0.45987, 0.45052, 0.51954, 0.48792, 0.65607, 0.38864, 0.47333, 0.39442, 0.54460, 0.35662] * [0.26675, 0.72564, 0.42082, 0.10141, 0.61005] * [] * 0.00000 *   0
[0.40818, 0.05387, 0.69803, 0.78011, 0.50415, 0.62879, 0.52361, 0.36324, 0.33730, 0.36898, 0.34468, 0.50050, 0.52608, 0.50174] * [0.13637, 0.37898, 0.78447, 0.07480, 0.66053] * [] * 0.00000 *   0
[0.01936, 0.35426, 0.32398, 0.98940, 0.51085, 0.68101, 0.37978, 0.45833, 0.59287, 0.45530, 0.37241, 0.45692, 0.50385, 0.43396] * [0.01335, 0.80199, 0.44752, 0.57135, 0.03290] * [] * 0.00000 *   0
[0.42421, 0.61429, 0.10904, 0.15488, 0.67474, 0.44980, 0.38109, 0.54239, 0.40886, 0.48452, 0.44619, 0.38935, 0.36671, 0.36688] * [0.47442, 0.11775, 0.08455, 0.71606, 0.68498] * [] * 0.00000 *   0
[0.01580, 0.55667, 0.20237, 0.55902, 0.57973, 0.47105, 0.52594, 0.44963, 0.45446, 0.45652, 0.50342, 0.65084, 0.44950, 0.44495] * [0.40561, 0.48876, 0.20899, 0.79969, 0.02587] * [] * 0.00000 *   0
[0.42712, 0.56936, 0.01538, 0.05849, 0.40874, 0.54265, 0.52230, 0.43487, 0.36753, 0.46297, 0.48329, 0.73185, 0.44852, 0.40750] * [0.53648, 0.04943, 0.01302, 0.67127, 0.68329] * [] * 0.00000 *   0
[0.01580, 0.55667, 0.11029, 0.00432, 0.57655, 0.49112, 0.52594, 0.45459, 0.52939, 0.45652, 0.39575, 0.64929, 0.44950, 0.33928] * [0.67772, 0.00460, 0.11860, 0.82289, 0.02662] * [] * 0.00000 *   0
[0.01795, 0.01289, 0.29648, 0.61523, 0.23849, 0.49440, 0.37866, 0.38061, 0.52902, 0.55503, 0.47653, 0.42801, 0.48412, 0.46072] * [0.56265, 0.81471, 0.49761, 0.02245, 0.03126] * [] * 0.00000 *   0
[0.33470, 0.01321, 0.09019, 0.97822, 0.45499, 0.45988, 0.52583, 0.27662, 0.37708, 0.39080, 0.38562, 0.40868, 0.37869, 0.36249] * [0.03328, 0.97221, 0.13874, 0.02039, 0.57025] * [] * 0.00000 *   0
[0.00565, 0.28417, 0.55038, 0.98056, 0.48615, 0.44929, 0.53224, 0.36500, 0.52992, 0.43962, 0.60595, 0.42593, 0.47237, 0.56455] * [0.01874, 0.61331, 0.71931, 0.45249, 0.00930] * [] * 0.00000 *   0
[0.01588, 0.57456, 0.65028, 0.13545, 0.40857, 0.53739, 0.52259, 0.62049, 0.39945, 0.43911, 0.38687, 0.40456, 0.43546, 0.54524] * [0.33722, 0.07285, 0.56355, 0.83700, 0.02661] * [] * 0.00000 *   0
[0.51092, 0.00177, 0.00555, 0.35806, 0.34838, 0.54070, 0.43752, 0.57096, 0.25800, 0.64265, 0.51550, 0.41434, 0.55423, 0.39479] * [0.66663, 0.42020, 0.00687, 0.00219, 0.81556] * [] * 0.00000 *   0
[0.45334, 0.62525, 0.32951, 0.96694, 0.60146, 0.57621, 0.38809, 0.47411, 0.68050, 0.65536, 0.48329, 0.49805, 0.44793, 0.48203] * [0.02066, 0.39735, 0.22654, 0.68582, 0.71179] * [] * 0.00000 *   0
[0.01621, 0.41367, 0.64911, 0.19706, 0.40823, 0.68332, 0.38344, 0.40780, 0.30430, 0.52401, 0.47937, 0.43172, 0.45559, 0.39452] * [0.44513, 0.14236, 0.76025, 0.67811, 0.02855] * [] * 0.00000 *   0
[0.16985, 0.45265, 0.43402, 0.91135, 0.14779, 0.48098, 0.33311, 0.43390, 0.49560, 0.41276, 0.36644, 0.62119, 0.46226, 0.34182] * [0.09635, 0.68748, 0.56339, 0.77006, 0.32250] * [] * 0.00000 *   0
[0.47685, 0.04332, 0.32737, 0.17681, 0.41254, 0.48741, 0.38046, 0.40802, 0.32936, 0.39122, 0.42749, 0.56552, 0.43941, 0.36050] * [0.67551, 0.19259, 0.39683, 0.05498, 0.75188] * [] * 0.00000 *   0
[0.52139, 0.41446, 0.32711, 0.57954, 0.38138, 0.45463, 0.28514, 0.40967, 0.39968, 0.43770, 0.42737, 0.49730, 0.37277, 0.36248] * [0.32646, 0.42024, 0.30034, 0.46553, 0.82161] * [] * 0.00000 *   0
[0.00982, 0.99725, 0.10233, 0.44074, 0.45119, 0.11576, 0.41267, 0.61166, 0.40802, 0.46943, 0.31596, 0.54622, 0.43847, 0.44942] * [0.00400, 0.00332, 0.00084, 1.22171, 0.01884] * [] * 0.00000 *   0
[0.01605, 0.45564, 0.89047, 0.35497, 0.49288, 0.51223, 0.33060, 0.57249, 0.53263, 0.41681, 0.60626, 0.62079, 0.44909, 0.56119] * [0.11773, 0.07342, 0.79851, 0.70473, 0.02708] * [] * 0.00000 *   0
[0.00179, 0.67504, 0.99099, 0.19671, 0.48539, 0.46618, 0.44909, 0.58523, 0.45513, 0.43416, 0.33658, 0.39971, 0.50482, 0.32358] * [0.00715, 0.00228, 0.53027, 0.94710, 0.00305] * [] * 0.00000 *   0
[0.42200, 0.17165, 0.99609, 0.37838, 0.49787, 0.52403, 0.16363, 0.19810, 0.60864, 0.36966, 0.56898, 0.44701, 0.50247, 0.59696] * [0.00483, 0.00326, 0.95015, 0.26258, 0.76963] * [] * 0.00000 *   0
[0.52376, 0.22076, 0.05416, 0.62083, 0.56608, 0.45784, 0.37933, 0.53302, 0.17190, 0.52625, 0.44212, 0.43983, 0.46856, 0.36972] * [0.41305, 0.60949, 0.06279, 0.26703, 0.84666] * [] * 0.00000 *   0
[0.04766, 0.71355, 0.64410, 0.95755, 0.48549, 0.48836, 0.32980, 0.57173, 0.33165, 0.38982, 0.41911, 0.40153, 0.64181, 0.50512] * [0.01703, 0.25506, 0.40860, 0.99790, 0.08313] * [] * 0.00000 *   0
[0.47604, 0.89370, 0.58064, 0.68090, 0.40801, 0.40903, 0.52659, 0.44446, 0.63540, 0.49938, 0.60244, 0.54596, 0.45723, 0.53384] * [0.03779, 0.06898, 0.10161, 0.76238, 0.71702] * [] * 0.00000 *   0
[0.27208, 0.22842, 0.00233, 0.97702, 0.54174, 0.51149, 0.70712, 0.45271, 0.52769, 0.55734, 0.35545, 0.50029, 0.48503, 0.39439] * [0.03331, 0.92250, 0.00339, 0.34621, 0.44904] * [] * 0.00000 *   0
[0.45892, 0.73187, 0.80730, 0.53247, 0.55551, 0.33031, 0.38735, 0.49421, 0.51537, 0.44893, 0.41427, 0.49914, 0.46986, 0.49747] * [0.06477, 0.07174, 0.30950, 0.72377, 0.69681] * [] * 0.00000 *   0
[0.00377, 0.37374, 0.32398, 0.59471, 0.42128, 0.44006, 0.37978, 0.45833, 0.59313, 0.51941, 0.37241, 0.49228, 0.47015, 0.43396] * [0.45669, 0.61773, 0.42861, 0.58527, 0.00626] * [] * 0.00000 *   0
[0.62000, 0.00023, 0.95940, 0.05425, 0.35777, 0.64108, 0.40104, 0.80053, 0.52437, 0.46742, 0.37331, 0.41108, 0.37255, 0.29932] * [0.04363, 0.00373, 0.68567, 0.00024, 1.01100] * [] * 0.00000 *   0
[0.01580, 0.55667, 0.70041, 0.00432, 0.57655, 0.49112, 0.52594, 0.45459, 0.52939, 0.45652, 0.39145, 0.64929, 0.44950, 0.48732] * [0.30476, 0.00207, 0.59910, 0.80390, 0.02600] * [] * 0.00000 *   0
[0.01926, 0.62962, 0.29357, 0.02315, 0.42371, 0.47298, 0.38184, 0.53015, 0.36922, 0.44875, 0.48329, 0.53551, 0.44793, 0.36670] * [0.52262, 0.01901, 0.25985, 0.88785, 0.03216] * [] * 0.00000 *   0
[0.67986, 0.44602, 0.20712, 0.99157, 0.54805, 0.44789, 0.33539, 0.46002, 0.48904, 0.52332, 0.49985, 0.34619, 0.50276, 0.36462] * [0.00498, 0.37572, 0.12676, 0.33443, 0.94313] * [] * 0.00000 *   0
[0.52703, 0.48787, 0.97479, 0.76885, 0.41524, 0.51377, 0.53557, 0.48743, 0.53043, 0.52924, 0.56437, 0.45121, 0.47958, 0.39317] * [0.00705, 0.01856, 0.50106, 0.48270, 0.75779] * [] * 0.00000 *   0
[0.36061, 0.01071, 0.05014, 0.98362, 0.50474, 0.44878, 0.38370, 0.76475, 0.52733, 0.33179, 0.41261, 0.36595, 0.31231, 0.55583] * [0.02551, 0.99152, 0.07829, 0.01674, 0.63283] * [] * 0.00000 *   0
[0.69751, 0.12387, 0.96978, 0.72945, 0.43821, 0.49203, 0.52837, 0.44543, 0.44971, 0.43866, 0.38436, 0.40802, 0.37869, 0.50559] * [0.00923, 0.02039, 0.47099, 0.09292, 0.93416] * [] * 0.00000 *   0
[0.05763, 0.27780, 0.01977, 0.96549, 0.51908, 0.48110, 0.47229, 0.36817, 0.67543, 0.53356, 0.52183, 0.58116, 0.45096, 0.40755] * [0.05224, 0.96278, 0.02996, 0.44988, 0.09662] * [] * 0.00000 *   0
[0.32412, 0.48755, 0.00311, 0.76864, 0.48666, 0.51377, 0.32816, 0.54103, 0.64317, 0.52924, 0.56455, 0.51801, 0.47085, 0.39317] * [0.23932, 0.62926, 0.00329, 0.64741, 0.52137] * [] * 0.00000 *   0
[0.36907, 0.00359, 0.07698, 0.85177, 0.16283, 0.51995, 0.45170, 0.45185, 0.28822, 0.66326, 0.41893, 0.42763, 0.31990, 0.50081] * [0.23656, 0.99756, 0.12457, 0.00582, 0.67626] * [] * 0.00000 *   0
[0.01580, 0.57663, 0.20237, 0.55902, 0.57973, 0.47105, 0.52594, 0.44963, 0.32019, 0.37855, 0.50342, 0.61641, 0.44950, 0.44495] * [0.40290, 0.48549, 0.20759, 0.84694, 0.02671] * [] * 0.00000 *   0
[0.30754, 0.48787, 0.03841, 0.76879, 0.57975, 0.51377, 0.81750, 0.48757, 0.50456, 0.52667, 0.51572, 0.48223, 0.47394, 0.39250] * [0.25362, 0.66736, 0.04313, 0.68848, 0.52074] * [] * 0.00000 *   0
[0.42200, 0.17165, 0.99420, 0.37838, 0.49787, 0.52322, 0.81865, 0.40807, 0.50394, 0.36966, 0.56898, 0.44701, 0.44705, 0.55040] * [0.00654, 0.00442, 0.86641, 0.23945, 0.70181] * [] * 0.00000 *   0
[0.01926, 0.62962, 0.29357, 0.99917, 0.60007, 0.54265, 0.38184, 0.53015, 0.36922, 0.52865, 0.48329, 0.53551, 0.44793, 0.36670] * [0.00069, 0.52468, 0.26070, 0.89075, 0.03227] * [] * 0.00000 *   0
[0.48864, 0.01969, 0.04007, 0.76037, 0.44655, 0.37777, 0.45270, 0.21576, 0.50366, 0.55259, 0.37274, 0.50193, 0.46723, 0.50104] * [0.29576, 0.74828, 0.05072, 0.02494, 0.77832] * [] * 0.00000 *   0
[0.02439, 0.42209, 0.00807, 0.09809, 0.49292, 0.47477, 0.33231, 0.50740, 0.64234, 0.41970, 0.60412, 0.51124, 0.57821, 0.39416] * [0.84342, 0.13099, 0.01082, 0.66662, 0.04151] * [] * 0.00000 *   0
